EventDate,GroupName,SiteName,SiteID,site_latitude,site_longitude,site_altitude,colony_avg
2022-08-01 10:25:00,Middle Savannah River Sentinels,Rae's Creek,3090,33.4784,-82.0706,86.62,466.0
2022-08-01 14:15:00,Chemours,Burnt Fort Landing,3716,30.9456,-81.8992,0.0,33.0
2022-08-01 14:47:00,Chemours,Buffalo Creek,3717,31.1197,-81.9515,8.08,0.0
2022-08-01 15:22:00,Chemours,Little Satilla,3718,31.3511,-82.0336,15.0,0.0
2022-08-01 17:15:00,anna jones,sherwood creek,7208,34.1078,-83.8994,281.52,200.0
2022-08-02 10:00:00,Middle Savannah River Sentinels,Euchee Creek Site 4,971,33.5555,-82.1797,62.68,66.0
2022-08-02 11:00:00,Middle Savannah River Sentinels,Upper Kiokee Creek,7317,33.5417,-82.3151,86.62,33.0
2022-08-02 15:00:00,Lakewood Colony,Detention pond on tributary of Rubes Creek,869,34.0561,-84.4971,283.80954,33.0
2022-08-02 16:00:00,Hiwassee River Watershed Coalition,Hyatt Creek at Marble Springs OEA,5379,35.1799,-83.9197,503.79,66.0
2022-08-03 11:20:00,Hiwassee River Watershed Coalition,Nottely River above Ranger Comm Center,7400,35.0197,-84.1283,472.61,66.0
2022-08-03 15:00:00,Fernandina Beach High School,Egan's Creek at Beech Street,5201,30.6558,-81.4388,-0.43,33.0
2022-08-04 08:30:00,Lake Sovereign,Lake Sovereign - CHD,6866,34.1628,-84.5329,273.27,0.0
2022-08-04 10:20:00,Hiwassee River Watershed Coalition,Town Creek at Anderson St,7411,35.0435,-83.8153,548.99,366.0
2022-08-06 08:30:00,Middle Savannah River Sentinels,Reed Creek at Sandlewood Drive,5166,33.4991,-82.1208,105.92,233.0
2022-08-06 09:00:00,River Runners of Ball Ground,Etowah at River House near Airport Dr,6745,34.2969,-84.41,279.23,666.0
2022-08-06 09:00:00,River Runners of Ball Ground,Creek at River House near Airport Dr,6750,34.2966,-84.4107,276.53,66.0
2022-08-06 09:35:00,Middle Savannah River Sentinels,Upper Reed Creek,4871,33.5103,-82.1122,94.74,66.0
2022-08-06 10:15:00,Middle Savannah River Sentinels,Reed Creek,975,33.5352,-82.0838,69.33,233.0
2022-08-07 07:15:00,kecb,Broad River at Anthony Shoals,5157,33.9921,-82.6548,112.99,66.0
2022-08-07 08:00:00,Kiwanis Club of Forsyth County,Settingdown Creek at Pools Mill Bridge,7378,34.291,-84.2421,313.85,0.0
2022-08-07 08:15:00,Riffle Beetles,Broad River-Briar's Landing,6680,34.074,-83.0043,128.63,33.0
2022-08-07 09:15:00,Riffle Beetles,Broad River at Peyton Ferry,5275,34.1267,-83.0489,154.09,100.0
2022-08-07 09:15:00,Riffle Beetles,Mill Shoal Creek at King Hall Mill Rd,5298,34.1589,-83.0657,158.44,400.0
2022-08-07 10:43:00,Riffle Beetles,Scull Shoals at David Homes Church Road,5350,34.1566,-83.1001,164.57,100.0
2022-08-10 07:15:00,Southern Georgia Regional Commission,Little Hurricane Creek at SR 32,6981,31.5449,-82.5447,55.52,0.0
2022-08-10 10:37:00,Satilla Riverkeeper & Friends,Satilla River - GA 158 ,4041,31.3027,-82.561,33.57,0.0
2022-08-10 11:44:00,Southern Georgia Regional Commission,Hurricane Creek at Hwy 32,6980,31.539,-82.4462,47.23,66.0
2022-08-10 12:59:00,Satilla Riverkeeper & Friends,Big Satilla Creek,6855,31.6583,-82.4317,49.8,33.0
2022-08-10 13:45:00,Kahle,Tributary of Allatoona Creek,1792,33.9452,-84.7069,327.63,166.0
2022-08-11 11:55:00,WWALS_Watershed Coalition,Withlacoochee River - Knights Ferry Boat Ramp,6567,30.7121,-83.4556,30.78,300.0
2022-08-11 12:30:00,WWALS_Watershed Coalition,Withlacoochee River - Nankin Boat Ramp,6566,30.6748,-83.3943,22.08,66.0
2022-08-11 13:02:00,WWALS_Watershed Coalition,Withlacoochee River at State Line Boat Ramp (GA 31),6594,30.6356,-83.3112,17.45,66.0
2022-08-11 19:00:00,Tapestry Community,Entrenchment Beaver Pond,3825,33.7276,-84.3613,272.67,300.0
2022-08-13 12:15:00,Hiwassee River Watershed Coalition,Tusquitee Creek at the old ford,4725,35.0766,-83.7761,567.85,33.0
2022-08-13 12:15:00,Hiwassee River Watershed Coalition,Passmore Branch,7154,35.0676,-83.8719,522.73,66.0
2022-08-13 12:30:00,Altamaha Riverkeeper,Morgan Lake WMA,7450,31.6688,-81.8133,12.74,0.0
2022-08-13 13:30:00,Altamaha Riverkeeper,JOHNSTON STATION  LANDING,2915,31.6697,-81.8193,10.586854,0.0
2022-08-13 14:22:00,Good Guy Greg,Huddlestone Bridge Neighborhood stream,6884,34.0587,-84.6461,275.01,166.0
2022-08-13 14:30:00,Altamaha Riverkeeper,Altamaha River at Jaycee Landing,7448,31.6668,-81.8449,12.21,0.0
2022-08-13 16:30:00,Altamaha Riverkeeper,Paradise Park,7449,31.5541,-81.7114,6.73,0.0
2022-08-13 17:22:00,Altamaha Riverkeeper,Penholoway Swamp WMA,7451,31.542,-81.6836,6.0,66.0
2022-08-14 11:15:00,Hiwassee River Watershed Coalition,"Shooting Creek, Lower- HIW 8",4292,35.0213,-83.6928,598.17,166.0
2022-08-14 14:00:00,Ogeechee Riverkeeper,Little Lotts at corner of Zetterower and Fair rds.,7178,32.4351,-81.7822,61.53,266.0
2022-08-14 14:15:00,Ogeechee Riverkeeper,Little Lotts Creek-Zetterower Bridge,7295,32.4352,-81.7819,61.45,666.0
2022-08-15 07:35:00,Satilla Riverkeeper & Friends,"Georgia Highway 121, Hoboken",3767,31.2175,-82.1623,18.66,0.0
2022-08-15 08:25:00,Satilla Riverkeeper & Friends,Jamestown Landing,3431,31.2983,-82.3924,29.91,33.0
2022-08-15 09:35:00,Satilla Riverkeeper & Friends,FFA Camp Landing,3768,31.2717,-82.1091,26.11,133.0
2022-08-15 10:50:00,Satilla Riverkeeper & Friends,Warners Landing,3769,31.24,-81.8634,12.88,0.0
2022-08-15 11:40:00,Satilla Riverkeeper & Friends,White Oak Creek,4018,31.0364,-81.7298,1.43,133.0
2022-08-15 11:45:00,Stephen Thomas,Noses Creek at Silver Comet Trail,5204,33.8568,-84.6544,270.38,266.0
2022-08-15 12:10:00,Satilla Riverkeeper & Friends,Woodbine Waterfront Park,3220,30.9735,-81.7242,0.0,100.0
2022-08-15 16:10:00,Duck Duck Goose,Oregon Park Stream,7440,33.9581,-84.6675,311.39,0.0
2022-08-16 11:15:00,Hiwassee River Watershed Coalition,Tusquitee Creek below Schoolhouse Br,7158,35.0774,-83.7886,559.79,66.0
2022-08-16 12:15:00,Hiwassee River Watershed Coalition,Bearmeat Creek (CHAT 6),2847,34.9228,-83.7156,590.3,366.0
2022-08-16 15:15:00,Jleichter,Little Ivy Creek,7359,34.0722,-83.9399,339.0,100.0
2022-08-17 13:45:00,Village North Highlands Subdivision,Tributary of Willeo Creek,2461,34.0458,-84.4361,303.690002,200.0
2022-08-18 10:15:00,Hiwassee River Watershed Coalition,Dooley Creek at Firefox,4719,34.9656,-84.1116,511.02,200.0
2022-08-18 12:55:00,Patricia Gherman,tributary of Little Suwanne Creek,7348,34.0347,-84.0074,325.62,133.0
2022-08-18 22:30:00,Hiwassee River Watershed Coalition,Butternut Creek at Meeks Park by Colwell Fields ,4144,34.868,-83.972,545.72,166.0
2022-08-19 09:34:00,Concord Woolen Mill,Nickajack Creek at Concord Woolen Mill ruins,5303,33.8493,-84.5562,269.25,366.0
2022-08-19 10:00:00,Hiwassee River Watershed Coalition,Upper Hiwassee River (HIW 1),2699,34.9027,-83.7229,591.74,66.0
2022-08-19 10:57:00,Satilla Riverkeeper & Friends,Satilla River - GA 64,4040,31.3366,-82.7684,39.91,0.0
2022-08-19 11:29:00,Satilla Riverkeeper & Friends,Pudding Creek - US 441,4039,31.3649,-82.8386,43.95,200.0
2022-08-19 11:29:00,Satilla Riverkeeper & Friends,Pudding Creek - US 441,4039,31.3649,-82.8386,43.95,200.0
2022-08-19 14:30:00,WesNettleton,Big Haynes Creek at Hillisde Commons,5414,33.8995,-83.9864,297.06,266.0
2022-08-20 09:00:00,MOST (Madison-Oglethorpe Stream Team),Gina's Creek,7146,34.0361,-83.1714,180.43,200.0
2022-08-20 10:15:00,Hiwassee River Watershed Coalition,Blair Creek,7177,35.0272,-83.8271,556.06,566.0
2022-08-20 10:30:00,Sierra Club Cobb Centennial Group,Rottenwood Creek,704,33.9284,-84.4833,281.720856,166.0
2022-08-20 11:00:00,MOST (Madison-Oglethorpe Stream Team),S.Fork Broad River at Watson Mill  Bridge State Park,7211,34.0265,-83.075,159.69,166.0
2022-08-20 12:15:00,Hiwassee River Watershed Coalition,Brasstown Creek at Misty Creek subdivision,5000,34.984,-83.8886,522.4,166.0
2022-08-20 19:30:00,Butler Creek Kennesaw,Southern Tributary of Butler Creek,2006,34.0097,-84.6272,307.337158,100.0
2022-08-20 20:30:00,Wood Family,poplar creek,7355,33.8815,-84.5079,309.2,466.0
2022-08-20 21:00:00,Butler Creek Kennesaw,Butler Creek @ Mack Dobbs Road,5503,34.0172,-84.6429,305.35,300.0
2022-08-20 22:30:00,Butler Creek Kennesaw,Proctor Creek at Legacy Park Amphitheater,6752,34.0521,-84.6356,286.12,300.0
2022-08-22 10:15:00,Piedmont University,Camp Creek,1858,34.5674,-83.5397,397.217072,500.0
2022-08-22 11:45:00,Hiwassee River Watershed Coalition,Hidden Cove at Lake Chatuge,7171,35.0155,-83.7291,585.42,0.0
2022-08-23 09:20:00,Upper Etowah Alliance AAS,ET3 - Etowah River at Hwy 9,7184,34.3575,-84.1135,321.88,300.0
2022-08-23 10:00:00,Upper Etowah Alliance AAS,ET2 - Etowah River @ Eagles Beak,7183,34.314,-84.2268,291.8,266.0
2022-08-23 10:45:00,Upper Etowah Alliance AAS,ET1 - Etowah River,7182,34.2428,-84.4825,266.15,300.0
2022-08-24 03:30:00,Children of the Deer,Olley Creek,7377,33.9346,-84.5455,322.32,366.0
2022-08-24 11:00:00,Hiwassee River Watershed Coalition,Valley River- VR-01 at Valley River Park,4052,35.2064,-83.8156,537.07,66.0
2022-08-24 11:05:00,Upper Chattahoochee Trout Unlimited,Ball Mill Creek,2368,33.9787,-84.3208,268.422729,133.0
2022-08-24 12:00:00,Hiwassee River Watershed Coalition,"Valley River near ""Middle Valley""",5065,35.1534,-83.9501,481.87,66.0
2022-08-24 15:10:00,Ogeechee Riverkeeper,Fifteenmile Creek,3887,32.3919,-82.0145,47.22,633.0
2022-08-24 15:40:00,Ogeechee Riverkeeper,Canoochee River,3889,32.3835,-82.1284,50.24,66.0
2022-08-26 10:43:00,Satilla Riverkeeper & Friends,Pudding Creek - US 441,4039,31.3649,-82.8386,43.95,0.0
2022-08-26 11:29:00,Satilla Riverkeeper & Friends,Satilla River - GA 64,4040,31.3366,-82.7684,39.91,233.0
2022-08-26 12:05:00,Satilla Riverkeeper & Friends,Satilla River - GA 158 ,4041,31.3027,-82.561,33.57,66.0
2022-08-26 13:01:00,Southern Georgia Regional Commission,Little Hurricane Creek at SR 32,6981,31.5449,-82.5447,55.52,166.0
2022-08-26 13:55:00,Southern Georgia Regional Commission,Hurricane Creek at Hwy 32,6980,31.539,-82.4462,47.23,66.0
2022-08-26 13:55:00,Southern Georgia Regional Commission,Hurricane Creek at Hwy 32,6980,31.539,-82.4462,47.23,66.0
2022-08-26 14:00:00,GSW Sciences,Muckalee Creek at Three Bridges Road,5404,31.9394,-84.2084,87.54,33.0
2022-08-26 14:20:00,Hiwassee River Watershed Coalition,Hiwassee River at Sweetwater Park,3782,35.064,-83.9005,511.16,300.0
2022-08-27 08:00:00,Hiwassee River Watershed Coalition,Hightower Creek (CHAT 7),2850,34.9161,-83.6986,591.52,166.0
2022-08-27 08:10:00,River Runners of Ball Ground,Etowah at River House near Airport Dr,6745,34.2969,-84.41,279.23,66.0
2022-08-27 08:10:00,River Runners of Ball Ground,Creek at River House near Airport Dr,6750,34.2966,-84.4107,276.53,33.0
2022-08-27 08:25:00,Hiwassee River Watershed Coalition,CHAT 5 - Lower Hiwassee River,2846,34.9118,-83.7088,588.00293,600.0
2022-08-27 09:05:00,Sierra Club Cobb Centennial Group,Rottenwood Creek,504,33.8805,-84.4513,234.42,66.0
2022-08-27 10:10:00,Leita Thompson Park,Leita Park Stream near Bridge 2,7406,34.0692,-84.404,297.36,266.0
2022-08-27 10:20:00,SCFP Stream Team,Cambarus Creek,7364,34.1485,-84.0427,339.14,33.0
2022-08-27 10:24:00,Upper Chattahoochee Trout Unlimited,Marlborough Creek,2372,33.9819,-84.3103,266.704529,366.0
2022-08-27 11:00:00,High Falls Lake Association,Buck Creek,1385,33.1848,-84.0333,181.93,0.0
2022-08-27 11:20:00,High Falls Lake Association,Brushy Creek,1386,33.1887,-84.0333,181.49,0.0
2022-08-27 11:30:00,High Falls Lake Association,Light Line,1390,33.1925,-84.0245,190.4,0.0
2022-08-27 11:40:00,High Falls Lake Association,Mid Lake [High Falls Lake],1389,33.1992,-84.0317,190.73,0.0
2022-08-27 11:50:00,High Falls Lake Association,Tawaliga River,1746,33.1811,-84.0154,179.775345,0.0
2022-08-27 13:40:00,Hiwassee River Watershed Coalition,Hog Creek at Barrett Farm,6734,34.944,-83.7906,593.32,100.0
2022-08-27 15:20:00,Altamaha Riverkeeper,Altamaha Regional Park,7469,31.4279,-81.6056,2.59,66.0
2022-08-27 15:20:00,Altamaha Riverkeeper,Altamaha Regional Park,7469,31.4279,-81.6056,2.59,133.0
2022-08-27 15:20:00,Altamaha Riverkeeper,Altamaha Regional Park,7469,31.4279,-81.6056,2.59,133.0
2022-08-27 16:06:00,Christine Brackenrich,Ludie Creek at Simpsonwood Park,7337,33.9827,-84.2436,273.91,133.0
2022-08-28 11:15:00,Beving on Allatoona,Allatoona Lake Across From Dallas Landing,5243,34.07,-84.7076,259.73,133.0
2022-08-28 12:16:00,Hiwassee River Watershed Coalition,Little Brasstown Creek at Folk School Rd.,4020,35.0332,-83.9627,487.08,566.0
2022-08-28 15:20:00,Stone Mountain Park Education Department,Beaver Creek,2443,33.8143,-84.1601,275.858246,166.0
2022-08-29 09:13:00,Hiwassee River Watershed Coalition,NOT 2 Arkaqua Creek,2712,34.8405,-83.9338,556.555969,466.0
2022-08-29 09:48:00,Hiwassee River Watershed Coalition,NOT 3 Nottely River,2713,34.8402,-83.9331,554.74,366.0
2022-08-29 10:50:00,Southern Georgia Regional Commission,Laura S. Walker Lake (in Laura Walker State Park),7122,31.1403,-82.2104,35.33,0.0
2022-08-29 11:05:00,Hiwassee River Watershed Coalition,Peachtree Creek below Slow Cr,7368,35.0794,-83.9588,481.81,433.0
2022-08-29 11:05:00,Hiwassee River Watershed Coalition,Peachtree Creek below Slow Cr,7368,35.0794,-83.9588,481.81,433.0
2022-08-29 13:00:00,Crooked Branch,Crooked Branch,2019,33.9613,-84.389,249.589905,666.0
2022-08-29 13:30:00,Hiwassee River Watershed Coalition,Greasy Creek in Brasstown,7160,35.0221,-83.9438,495.12,533.0
2022-08-29 14:00:00,Friends of Mulberry Creek,Mulberry Creek,387,33.957,-84.3957,252.736557,333.0
2022-08-29 16:38:00,Dew Place,Creek at Dew Place,4927,33.9103,-84.6461,295.64,266.0
2022-08-30 09:32:00,AAAS Stream Stompers,Hollow Creek 2,954,33.3434,-81.8222,39.512642,33.0
2022-08-30 10:00:00,AAAS Stream Stompers,Hollow Creek 1,953,33.3345,-81.8534,35.055412,366.0
2022-08-30 12:10:00,Altamaha Riverkeeper,Belville Creek/Young Swamp,7471,31.5343,-81.4476,8.52,166.0
2022-08-30 12:30:00,FRC Systems,James Creek,7444,34.1299,-84.1161,286.76,200.0
2022-08-30 12:45:00,Altamaha Riverkeeper,Sapelo River at Hwy 17,7472,31.5387,-81.4247,1.81,33.0
2022-08-30 13:00:00,Flint Riverkeeper,Radium Springs,5357,31.5202,-84.14,51.93,166.0
2022-08-30 13:22:00,Altamaha Riverkeeper,South Newport River at Hwy 17,7456,31.6438,-81.393,1.58,200.0
2022-08-30 14:00:00,Hiwassee River Watershed Coalition,Fires Creek- Site 1,3656,35.0967,-83.8403,795.35,233.0
2022-08-30 16:15:00,Upper Etowah Alliance AAS,Canton Creek,3721,34.2458,-84.3617,344.02,466.0
2022-08-31 07:40:00,Satilla Riverkeeper & Friends,"Georgia Highway 121, Hoboken",3767,31.2175,-82.1623,18.66,33.0
2022-08-31 08:25:00,Satilla Riverkeeper & Friends,Jamestown Landing,3431,31.2983,-82.3924,29.91,100.0
2022-08-31 09:40:00,Satilla Riverkeeper & Friends,FFA Camp Landing,3768,31.2717,-82.1091,26.11,166.0
2022-08-31 10:30:00,Hiwassee River Watershed Coalition,Brasstown Creek at Oland,4019,35.0273,-83.9549,485.76,266.0
2022-08-31 10:30:00,Satilla Riverkeeper & Friends,"U.S. 301, Nahunta",4339,31.2933,-81.9571,11.33,133.0
2022-08-31 11:05:00,Satilla Riverkeeper & Friends,Warners Landing,3769,31.24,-81.8634,12.88,66.0
2022-08-31 11:35:00,Satilla Riverkeeper & Friends,"U.S. Highway 82, Nahunta",3323,31.2196,-81.8677,14.18,0.0
2022-08-31 11:45:00,Upper Etowah Alliance AAS,Lake Allatoona - JD's by the Lake,7209,34.1638,-84.581,255.0,0.0
2022-08-31 12:35:00,Upper Etowah Alliance AAS,tributary to Canton Creek,2473,34.2321,-84.4906,263.493622,33.0
2022-08-31 15:15:00,Bent Tree StreamKeepers,Long Swamp Creek at Memorial Garden Trail,5484,34.4911,-84.3759,444.9,133.0
2022-08-31 15:15:00,Bent Tree StreamKeepers,Mulligans Creek,5485,34.4887,-84.366,460.34,33.0
2022-08-31 15:25:00,Bent Tree StreamKeepers,Long Swamp Creek at Beaver Run Trail,5483,34.5009,-84.3619,468.73,33.0
2022-08-31 15:25:00,Bent Tree StreamKeepers,Coffey Cove Creek,5486,34.4962,-84.3604,461.97,66.0
2022-08-31 16:25:00,Bent Tree StreamKeepers,lower Sallie Doss Stream,7249,34.4947,-84.3629,463.7,33.0
2022-09-01 11:30:00,Anne Ledbetter,Poplar Creek,2500,33.8797,-84.4948,291.483276,366.0
2022-09-01 15:28:00,Hiwassee River Watershed Coalition,Hyatt Creek at Marble Springs OEA,5379,35.1799,-83.9197,503.79,133.0
2022-09-02 13:12:00,Hiwassee River Watershed Coalition,Nottely River above Ranger Comm Center,7400,35.0197,-84.1283,472.61,166.0
2022-09-02 15:44:00,Hiwassee River Watershed Coalition,Hyatt Creek at Marble Springs OEA,5379,35.1799,-83.9197,503.79,33.0
2022-09-03 08:00:00,Kiwanis Club of Forsyth County,Settingdown Creek at Pools Mill Bridge,7378,34.291,-84.2421,313.85,0.0
2022-09-03 09:05:00,Middle Savannah River Sentinels,Upper Reed Creek,4871,33.5103,-82.1122,94.74,233.0
2022-09-03 17:00:00,Lakewood Colony,Detention pond on tributary of Rubes Creek,869,34.0561,-84.4971,283.80954,66.0
2022-09-04 10:35:00,oconeewaters,calls creek at Hickory Rd. Bridge,4099,33.8811,-83.3889,202.32,466.0
2022-09-04 17:15:00,Altamaha Riverkeeper,Cathead Creek (at McClendon Creek),7381,31.4282,-81.5068,4.8,66.0
2022-09-04 17:47:00,Altamaha Riverkeeper,Cathead Creek upstream of 95,7476,31.3885,-81.453,2.13,66.0
2022-09-04 17:52:00,Altamaha Riverkeeper,Cathead Creek at 95/Darien WW discharge,7383,31.3884,-81.4505,4.02,200.0
2022-09-04 22:20:00,Hiwassee River Watershed Coalition,Town Creek at Anderson St,7411,35.0435,-83.8153,548.99,433.0
2022-09-05 09:00:00,Middle Savannah River Sentinels,Butler Creek,2402,33.4088,-82.0796,61.09,166.0
2022-09-06 09:30:00,Middle Savannah River Sentinels,Euchee Creek Site 4,971,33.5555,-82.1797,62.68,533.0
2022-09-06 10:45:00,Middle Savannah River Sentinels,Upper Kiokee Creek,7317,33.5417,-82.3151,86.62,533.0
2022-09-06 10:52:00,RVRC,Pataula Creek at US Hwy 82,7457,31.8184,-84.9739,67.54,333.0
2022-09-06 11:05:00,RVRC,Pataula Creek at County Road 84,7458,31.8331,-84.9475,73.07,633.0
2022-09-06 11:26:00,RVRC,Holanna Creek at County Road 31,7459,31.7985,-84.8931,81.63,300.0
2022-09-06 11:44:00,RVRC,Pataula Creek at County Road 31,7460,31.8482,-84.902,74.89,500.0
2022-09-06 12:54:00,RVRC,Hodchodkee Creek at Wesley Chapel Road,7462,31.9692,-84.8943,96.27,66.0
2022-09-06 15:00:00,RVRC,Pataula Creek at US Hwy 27,7465,31.9341,-84.8017,90.16,66.0
2022-09-06 15:30:00,RVRC,Pataula Creek at County Road 145,7466,31.9591,-84.7464,99.32,200.0
2022-09-07 11:30:00,Satilla Riverkeeper & Friends,Woodbine Waterfront Park,3220,30.9735,-81.7242,0.0,0.0
2022-09-07 12:47:00,Chemours,Burnt Fort Landing,3716,30.9456,-81.8992,0.0,33.0
2022-09-07 13:18:00,Chemours,Buffalo Creek,3717,31.1197,-81.9515,8.08,200.0
2022-09-07 13:18:00,Chemours,Buffalo Creek,3717,31.1197,-81.9515,8.08,200.0
2022-09-07 13:18:00,Chemours,Buffalo Creek,3717,31.1197,-81.9515,8.08,200.0
2022-09-07 13:20:00,Hiwassee River Watershed Coalition,Hiwassee River at Tusquittee Road,4274,35.0557,-83.8162,541.16,66.0
2022-09-07 15:02:00,Fernandina Beach High School,Egan's Creek Greenway 1,5202,30.6666,-81.4406,-0.58,133.0
2022-09-07 15:10:00,Fernandina Beach High School,Egan's Creek at Beech Street,5201,30.6558,-81.4388,-0.43,333.0
2022-09-07 17:10:00,Ogeechee Riverkeeper,Fifteenmile Creek,3887,32.3919,-82.0145,47.22,100.0
2022-09-07 17:40:00,Ogeechee Riverkeeper,Canoochee River,3889,32.3835,-82.1284,50.24,500.0
2022-09-08 10:15:00,Yellow River Water Trail-Gwinnett,Yellow River-Five Forks Trickum Bridge,3979,33.8738,-84.0836,254.84,133.0
2022-09-08 10:45:00,Yellow River Water Trail-Gwinnett,Yellow River-Ross Rd/Vecoma,3838,33.8301,-84.0814,243.51,500.0
2022-09-08 11:00:00,Hiwassee River Watershed Coalition,Hiwassee River below Brasstown Creek,7187,35.0668,-83.973,474.47,166.0
2022-09-08 11:30:00,Thompsonc,"Yellow River Park, 3374 Juhan Rd, Stone Mountain",4756,33.792,-84.0717,233.4,166.0
2022-09-08 12:01:00,Yellow River Water Trail-Gwinnett,Yellow River at Pleasant Hill Rd bridge,7333,33.7336,-84.0614,215.48,33.0
2022-09-08 12:15:00,EDS Nature School,Raes Creek,7482,33.4743,-82.1115,124.86,66.0
2022-09-08 13:00:00,EDS Nature School,Raes Creek,7483,33.4747,-82.1133,127.27,133.0
2022-09-09 10:27:00,Satilla Riverkeeper & Friends,Satilla River - GA 64,4040,31.3366,-82.7684,39.91,200.0
2022-09-09 11:44:00,Satilla Riverkeeper & Friends,Pudding Creek - US 441,4039,31.3649,-82.8386,43.95,300.0
2022-09-09 13:06:00,Southern Georgia Regional Commission,Little Hurricane Creek at SR 32,6981,31.5449,-82.5447,55.52,166.0
2022-09-09 14:14:00,Southern Georgia Regional Commission,Hurricane Creek at Hwy 32,6980,31.539,-82.4462,47.23,33.0
2022-09-09 21:30:00,Satilla Riverkeeper & Friends,Satilla River - GA 158 ,4041,31.3027,-82.561,33.57,33.0
2022-09-10 13:00:00,Hiwassee River Watershed Coalition,Tusquitee Creek at the old ford,4725,35.0766,-83.7761,567.85,0.0
2022-09-11 09:05:00,Riffle Beetles,Broad River at Peyton Ferry,5275,34.1267,-83.0489,154.09,33.0
2022-09-11 10:50:00,Riffle Beetles,Scull Shoals at David Homes Church Road,5350,34.1566,-83.1001,164.57,533.0
2022-09-11 21:05:00,Riffle Beetles,Mill Shoal Creek at King Hall Mill Rd,5298,34.1589,-83.0657,158.44,233.0
2022-09-12 13:30:00,Hiwassee River Watershed Coalition,Passmore Branch,7154,35.0676,-83.8719,522.73,100.0
2022-09-13 23:53:00,Satilla Riverkeeper & Friends,Creek near Paloma Drive,7407,31.2161,-81.968,20.37,200.0
2022-09-14 09:00:00,Lake Sovereign,Lake Sovereign - CHD,6866,34.1628,-84.5329,273.27,0.0
2022-09-14 11:00:00,Hiwassee River Watershed Coalition,"Shooting Creek, Lower- HIW 8",4292,35.0213,-83.6928,598.17,200.0
2022-09-14 16:45:00,Village North Highlands Subdivision,Tributary of Willeo Creek,2461,34.0458,-84.4361,303.690002,66.0
2022-09-14 17:15:00,Friends of Peachtree Hills Park,Peachtree Hills Park,2033,33.818,-84.3783,256.479279,333.0
2022-09-17 09:30:00,Duck Duck Goose,Oregon Park Stream,7440,33.9581,-84.6675,311.39,0.0
2022-09-17 11:00:00,Sierra Club Cobb Centennial Group,Rottenwood Creek,704,33.9284,-84.4833,281.720856,266.0
2022-09-17 13:55:00,Hiwassee River Watershed Coalition,Butternut Creek at Meeks Park by Colwell Fields ,4144,34.868,-83.972,545.72,266.0
2022-09-18 11:45:00,Hiwassee River Watershed Coalition,Hidden Cove at Lake Chatuge,7171,35.0155,-83.7291,585.42,33.0
2022-09-18 13:06:00,John Stephan,Brushy Creek near Chattahoochee River confluence,7194,34.041,-84.1066,275.16,333.0
2022-09-18 16:07:00,"Bet Haverim, Haverim Beyachad ",South Fork Peachtree Creek,1180,33.8044,-84.293,273.74704,300.0
2022-09-19 09:54:00,City of Conyers,Boar Tusk Branch,7412,33.6844,-83.9811,206.2,100.0
2022-09-20 10:05:00,Upper Etowah Alliance AAS,ET3 - Etowah River at Hwy 9,7184,34.3575,-84.1135,321.88,200.0
2022-09-20 10:50:00,Upper Etowah Alliance AAS,ET2 - Etowah River @ Eagles Beak,7183,34.314,-84.2268,291.8,133.0
2022-09-20 11:20:00,Hiwassee River Watershed Coalition,Bearmeat Creek (CHAT 6),2847,34.9228,-83.7156,590.3,266.0
2022-09-20 11:40:00,Upper Etowah Alliance AAS,ET1 - Etowah River,7182,34.2428,-84.4825,266.15,66.0
2022-09-20 15:00:00,Jleichter,Little Ivy Creek,7359,34.0722,-83.9399,339.0,33.0
2022-09-21 15:15:00,Children of the Deer,Olley Creek,7377,33.9346,-84.5455,322.32,433.0
2022-09-22 09:08:00,Hiwassee River Watershed Coalition,Dooley Creek at Firefox,4719,34.9656,-84.1116,511.02,433.0
2022-09-22 09:50:00,Hiwassee River Watershed Coalition,Nottely River below Nottely Dam,7185,34.9631,-84.0871,492.37,0.0
2022-09-22 12:30:00,Hiwassee River Watershed Coalition,Little Brasstown Creek - Midway,4640,35.0221,-83.9776,491.45,633.0
2022-09-22 13:25:00,Hiwassee River Watershed Coalition,Greasy Creek in Brasstown,7160,35.0221,-83.9438,495.12,166.0
2022-09-22 15:30:00,Hiwassee River Watershed Coalition,Hiwassee River at Sweetwater Park,3782,35.064,-83.9005,511.16,200.0
2022-09-22 15:30:00,Martins,Yellow River,3800,33.8792,-84.0784,251.07,200.0
2022-09-23 09:40:00,Hiwassee River Watershed Coalition,Fires Creek- Site 1,3656,35.0967,-83.8403,795.35,400.0
2022-09-23 10:30:00,Hiwassee River Watershed Coalition,Valley River- VR-01 at Valley River Park,4052,35.2064,-83.8156,537.07,33.0
2022-09-23 11:30:00,Hiwassee River Watershed Coalition,"Valley River near ""Middle Valley""",5065,35.1534,-83.9501,481.87,133.0
2022-09-23 11:30:00,Flint Riverkeeper,Flint River Pobiddy Rd,5459,32.7766,-84.3701,122.23,133.0
2022-09-23 12:19:00,Flint Riverkeeper,Potato Creek Pobiddy Rd,5455,32.7936,-84.3595,119.83,200.0
2022-09-23 12:40:00,Flint Riverkeeper,Bell Creek,5457,32.8379,-84.3588,160.71,66.0
2022-09-23 13:25:00,Flint Riverkeeper,Town Branch Creek,5456,32.8839,-84.3378,207.04,566.0
